PING 192.168.2.69 (192.168.2.69) 56(84) bytes of data.
64 bytes from 192.168.2.69: icmp_seq=43 ttl=64 time=0.218 ms
64 bytes from 192.168.2.69: icmp_seq=44 ttl=64 time=0.220 ms
64 bytes from 192.168.2.69: icmp_seq=58 ttl=64 time=0.094 ms
64 bytes from 192.168.2.69: icmp_seq=59 ttl=64 time=0.217 ms
64 bytes from 192.168.2.69: icmp_seq=60 ttl=64 time=0.115 ms
64 bytes from 192.168.2.69: icmp_seq=61 ttl=64 time=0.154 ms
64 bytes from 192.168.2.69: icmp_seq=62 ttl=64 time=0.134 ms
64 bytes from 192.168.2.69: icmp_seq=63 ttl=64 time=0.102 ms
64 bytes from 192.168.2.69: icmp_seq=64 ttl=64 time=0.154 ms
64 bytes from 192.168.2.69: icmp_seq=65 ttl=64 time=0.090 ms
64 bytes from 192.168.2.69: icmp_seq=66 ttl=64 time=0.146 ms
64 bytes from 192.168.2.69: icmp_seq=67 ttl=64 time=0.190 ms
64 bytes from 192.168.2.69: icmp_seq=68 ttl=64 time=0.142 ms
64 bytes from 192.168.2.69: icmp_seq=69 ttl=64 time=0.204 ms
64 bytes from 192.168.2.69: icmp_seq=70 ttl=64 time=0.190 ms
64 bytes from 192.168.2.69: icmp_seq=71 ttl=64 time=0.197 ms
64 bytes from 192.168.2.69: icmp_seq=72 ttl=64 time=0.146 ms
64 bytes from 192.168.2.69: icmp_seq=73 ttl=64 time=0.157 ms
64 bytes from 192.168.2.69: icmp_seq=74 ttl=64 time=0.161 ms
64 bytes from 192.168.2.69: icmp_seq=75 ttl=64 time=0.118 ms
64 bytes from 192.168.2.69: icmp_seq=76 ttl=64 time=0.096 ms
64 bytes from 192.168.2.69: icmp_seq=77 ttl=64 time=0.183 ms
64 bytes from 192.168.2.69: icmp_seq=78 ttl=64 time=0.202 ms
64 bytes from 192.168.2.69: icmp_seq=79 ttl=64 time=0.142 ms
64 bytes from 192.168.2.69: icmp_seq=80 ttl=64 time=0.205 ms
64 bytes from 192.168.2.69: icmp_seq=81 ttl=64 time=0.168 ms
64 bytes from 192.168.2.69: icmp_seq=82 ttl=64 time=0.212 ms
64 bytes from 192.168.2.69: icmp_seq=83 ttl=64 time=0.137 ms
64 bytes from 192.168.2.69: icmp_seq=84 ttl=64 time=0.113 ms
64 bytes from 192.168.2.69: icmp_seq=85 ttl=64 time=0.151 ms
64 bytes from 192.168.2.69: icmp_seq=86 ttl=64 time=0.225 ms
64 bytes from 192.168.2.69: icmp_seq=87 ttl=64 time=0.208 ms
64 bytes from 192.168.2.69: icmp_seq=88 ttl=64 time=0.162 ms
64 bytes from 192.168.2.69: icmp_seq=89 ttl=64 time=0.108 ms
64 bytes from 192.168.2.69: icmp_seq=90 ttl=64 time=0.192 ms
64 bytes from 192.168.2.69: icmp_seq=91 ttl=64 time=0.186 ms
64 bytes from 192.168.2.69: icmp_seq=92 ttl=64 time=0.181 ms
64 bytes from 192.168.2.69: icmp_seq=93 ttl=64 time=0.165 ms
64 bytes from 192.168.2.69: icmp_seq=94 ttl=64 time=0.152 ms
64 bytes from 192.168.2.69: icmp_seq=95 ttl=64 time=0.105 ms
64 bytes from 192.168.2.69: icmp_seq=96 ttl=64 time=0.184 ms
64 bytes from 192.168.2.69: icmp_seq=97 ttl=64 time=0.165 ms
64 bytes from 192.168.2.69: icmp_seq=98 ttl=64 time=0.195 ms
64 bytes from 192.168.2.69: icmp_seq=99 ttl=64 time=0.132 ms
64 bytes from 192.168.2.69: icmp_seq=100 ttl=64 time=0.158 ms
64 bytes from 192.168.2.69: icmp_seq=101 ttl=64 time=0.208 ms
64 bytes from 192.168.2.69: icmp_seq=102 ttl=64 time=0.171 ms
64 bytes from 192.168.2.69: icmp_seq=103 ttl=64 time=0.114 ms
64 bytes from 192.168.2.69: icmp_seq=104 ttl=64 time=0.107 ms
64 bytes from 192.168.2.69: icmp_seq=105 ttl=64 time=0.158 ms
64 bytes from 192.168.2.69: icmp_seq=106 ttl=64 time=0.205 ms
64 bytes from 192.168.2.69: icmp_seq=107 ttl=64 time=0.109 ms
64 bytes from 192.168.2.69: icmp_seq=108 ttl=64 time=0.162 ms
64 bytes from 192.168.2.69: icmp_seq=109 ttl=64 time=0.112 ms
64 bytes from 192.168.2.69: icmp_seq=110 ttl=64 time=0.093 ms
64 bytes from 192.168.2.69: icmp_seq=111 ttl=64 time=0.187 ms
64 bytes from 192.168.2.69: icmp_seq=112 ttl=64 time=0.159 ms
64 bytes from 192.168.2.69: icmp_seq=113 ttl=64 time=0.108 ms
64 bytes from 192.168.2.69: icmp_seq=114 ttl=64 time=0.200 ms
64 bytes from 192.168.2.69: icmp_seq=115 ttl=64 time=0.114 ms
64 bytes from 192.168.2.69: icmp_seq=116 ttl=64 time=0.132 ms
64 bytes from 192.168.2.69: icmp_seq=117 ttl=64 time=0.105 ms
64 bytes from 192.168.2.69: icmp_seq=118 ttl=64 time=0.206 ms
64 bytes from 192.168.2.69: icmp_seq=119 ttl=64 time=0.201 ms
64 bytes from 192.168.2.69: icmp_seq=120 ttl=64 time=0.193 ms
64 bytes from 192.168.2.69: icmp_seq=121 ttl=64 time=0.119 ms
64 bytes from 192.168.2.69: icmp_seq=122 ttl=64 time=0.205 ms

--- 192.168.2.69 ping statistics ---
122 packets transmitted, 109 received, 10% packet loss, time 121026ms
rtt min/avg/max/mdev = 0.090/0.292/5.674/0.538 ms
